epochs	conv-num-filters	fully-connected-dim	max-pool-window-width	dropout-rate	validation-AUC-ROC
5	40	100	14	0.50	0.8002119064331055
5	40	100	14	0.75	0.755569577217102
5	40	100	16	0.00	0.8721987009048462
5	40	100	16	0.25	0.8342174291610718
5	40	100	16	0.50	0.5890002846717834
5	40	100	16	0.75	0.5
10	5	10	1	0.00	0.87968510389328
10	5	10	1	0.25	0.864397406578064
10	5	10	1	0.50	0.8566608428955078
10	5	10	1	0.75	0.8423291444778442
10	5	10	2	0.00	0.8813495635986328
10	5	10	2	0.25	0.8787573575973511
10	5	10	2	0.50	0.8700567483901978
10	5	10	2	0.75	0.84882652759552
10	5	10	4	0.00	0.8594473600387573
10	5	10	4	0.25	0.8706786632537842
10	5	10	4	0.50	0.8353861570358276
10	5	10	4	0.75	0.84084552526474
10	5	10	6	0.00	0.8564742803573608
10	5	10	6	0.25	0.8184760808944702
10	5	10	6	0.50	0.8114614486694336
10	5	10	6	0.75	0.7883143424987793
10	5	10	8	0.00	0.8522360324859619
10	5	10	8	0.25	0.789476215839386
10	5	10	8	0.50	0.7528956532478333
10	5	10	8	0.75	0.6695183515548706
10	5	10	10	0.00	0.8130360245704651
10	5	10	10	0.25	0.7823888659477234
10	5	10	10	0.50	0.7271871566772461
10	5	10	10	0.75	0.5822802186012268
10	5	10	12	0.00	0.7885246872901917
10	5	10	12	0.25	0.7539120316505432
10	5	10	12	0.50	0.7032999396324158
10	5	10	12	0.75	0.6745138764381409
10	5	10	14	0.00	0.764511227607727
10	5	10	14	0.25	0.7149689793586731
10	5	10	14	0.50	0.6975007057189941
10	5	10	14	0.75	0.6441724896430969
10	5	10	16	0.00	0.7459537982940674
10	5	10	16	0.25	0.689255952835083
10	5	10	16	0.50	0.6194462776184082
10	5	10	16	0.75	0.5090939998626709
10	5	15	1	0.00	0.886641800403595
10	5	15	1	0.25	0.8752398490905762
10	5	15	1	0.50	0.8562970161437988
10	5	15	1	0.75	0.8416890501976013
10	5	15	2	0.00	0.8905287384986877
10	5	15	2	0.25	0.877423882484436
10	5	15	2	0.50	0.8624828457832336
10	5	15	2	0.75	0.8449099063873291
10	5	15	4	0.00	0.8791143894195557
10	5	15	4	0.25	0.8643052577972412
10	5	15	4	0.50	0.8479567766189575
10	5	15	4	0.75	0.8181509375572205
10	5	15	6	0.00	0.8655762672424316
10	5	15	6	0.25	0.8527078032493591
10	5	15	6	0.50	0.8025573492050171
10	5	15	6	0.75	0.7933928966522217
10	5	15	8	0.00	0.8459649085998535
10	5	15	8	0.25	0.7936383485794067
10	5	15	8	0.50	0.6323567628860474
10	5	15	8	0.75	0.574429988861084
10	5	15	10	0.00	0.8259806632995605
10	5	15	10	0.25	0.7544361352920532
10	5	15	10	0.50	0.7224247455596924
10	5	15	10	0.75	0.4926852583885193
10	5	15	12	0.00	0.7933837175369263
10	5	15	12	0.25	0.7655094861984253
10	5	15	12	0.50	0.716769814491272
10	5	15	12	0.75	0.46013492345809937
10	5	15	14	0.00	0.7627331018447876
10	5	15	14	0.25	0.7294120192527771
10	5	15	14	0.50	0.7358843088150024
10	5	15	14	0.75	0.5355392098426819
10	5	15	16	0.00	0.7256989479064941
10	5	15	16	0.25	0.679189920425415
10	5	15	16	0.50	0.6468771696090698
10	5	15	16	0.75	0.6034547686576843
10	5	20	1	0.00	0.8823159337043762
10	5	20	1	0.25	0.8730581998825073
10	5	20	1	0.50	0.8659026622772217
10	5	20	1	0.75	0.8497484922409058
10	5	20	2	0.00	0.8826376795768738
10	5	20	2	0.25	0.8747714757919312
10	5	20	2	0.50	0.8652329444885254
10	5	20	2	0.75	0.8336671590805054
10	5	20	4	0.00	0.8797681331634521
10	5	20	4	0.25	0.8660469651222229
10	5	20	4	0.50	0.8422586917877197
10	5	20	4	0.75	0.8374814987182617
10	5	20	6	0.00	0.8776148557662964
10	5	20	6	0.25	0.8607786297798157
10	5	20	6	0.50	0.8342117667198181
10	5	20	6	0.75	0.7761052846908569
10	5	20	8	0.00	0.851162850856781
10	5	20	8	0.25	0.826854944229126
10	5	20	8	0.50	0.7784359455108643
10	5	20	8	0.75	0.6711418628692627
10	5	20	10	0.00	0.8459808826446533
10	5	20	10	0.25	0.8127325177192688
10	5	20	10	0.50	0.7549045085906982
10	5	20	10	0.75	0.6025543212890625
10	5	20	12	0.00	0.823702335357666
10	5	20	12	0.25	0.7996013760566711
10	5	20	12	0.50	0.7334502935409546
10	5	20	12	0.75	0.6875676512718201
10	5	20	14	0.00	0.8281942009925842
10	5	20	14	0.25	0.8052483201026917
10	5	20	14	0.50	0.7557594776153564
10	5	20	14	0.75	0.7113127708435059
10	5	20	16	0.00	0.7970741987228394
10	5	20	16	0.25	0.7612438201904297
10	5	20	16	0.50	0.6967695951461792
10	5	20	16	0.75	0.5961832404136658
10	5	30	1	0.00	0.8870794773101807
10	5	30	1	0.25	0.8815882205963135
10	5	30	1	0.50	0.8622736930847168
10	5	30	1	0.75	0.8517494201660156
10	5	30	2	0.00	0.886293888092041
10	5	30	2	0.25	0.8819020390510559
10	5	30	2	0.50	0.8674715161323547
10	5	30	2	0.75	0.8456375598907471
10	5	30	4	0.00	0.8834664225578308
10	5	30	4	0.25	0.8664517402648926
10	5	30	4	0.50	0.8664472103118896
10	5	30	4	0.75	0.8394426107406616
10	5	30	6	0.00	0.86809903383255
10	5	30	6	0.25	0.8628841042518616
10	5	30	6	0.50	0.8413469195365906
10	5	30	6	0.75	0.8022435903549194
10	5	30	8	0.00	0.8744724988937378
10	5	30	8	0.25	0.8485434055328369
10	5	30	8	0.50	0.8316230773925781
10	5	30	8	0.75	0.7397429943084717
10	5	30	10	0.00	0.8504647016525269
10	5	30	10	0.25	0.8323484063148499
10	5	30	10	0.50	0.7949833869934082
10	5	30	10	0.75	0.7486527562141418
10	5	30	12	0.00	0.8327281475067139
10	5	30	12	0.25	0.7966488599777222
10	5	30	12	0.50	0.7738212943077087
10	5	30	12	0.75	0.7049211263656616
10	5	30	14	0.00	0.8319482207298279
10	5	30	14	0.25	0.8217889070510864
10	5	30	14	0.50	0.7752764821052551
10	5	30	14	0.75	0.6708405613899231
10	5	30	16	0.00	0.826706051826477
10	5	30	16	0.25	0.7876617908477783
10	5	30	16	0.50	0.7416995763778687
10	5	30	16	0.75	0.6797889471054077
10	5	40	1	0.00	0.8761323690414429
10	5	40	1	0.25	0.8689870238304138
10	5	40	1	0.50	0.858941376209259
10	5	40	1	0.75	0.8558422923088074
10	5	40	2	0.00	0.8898102641105652
10	5	40	2	0.25	0.8746623396873474
10	5	40	2	0.50	0.8700454235076904
10	5	40	2	0.75	0.8496007323265076
10	5	40	4	0.00	0.8869044184684753
10	5	40	4	0.25	0.8792406320571899
10	5	40	4	0.50	0.8632638454437256
10	5	40	4	0.75	0.8417038917541504
10	5	40	6	0.00	0.8750318288803101
10	5	40	6	0.25	0.8707889318466187
10	5	40	6	0.50	0.8573497533798218
10	5	40	6	0.75	0.8183317184448242
10	5	40	8	0.00	0.876916766166687
10	5	40	8	0.25	0.8548770546913147
10	5	40	8	0.50	0.82344651222229
10	5	40	8	0.75	0.7605855464935303
10	5	40	10	0.00	0.8710435628890991
10	5	40	10	0.25	0.8486548662185669
10	5	40	10	0.50	0.8164148926734924
10	5	40	10	0.75	0.7861998081207275
10	5	40	12	0.00	0.8558604121208191
10	5	40	12	0.25	0.8345857858657837
10	5	40	12	0.50	0.8006916046142578
10	5	40	12	0.75	0.7230908870697021
10	5	40	14	0.00	0.8392391204833984
10	5	40	14	0.25	0.8264797925949097
10	5	40	14	0.50	0.7961645126342773
10	5	40	14	0.75	0.7311571836471558
10	5	40	16	0.00	0.8285397887229919
10	5	40	16	0.25	0.8021173477172852
10	5	40	16	0.50	0.7641850113868713
10	5	40	16	0.75	0.7046278715133667
10	5	50	1	0.00	0.8806230425834656
10	5	50	1	0.25	0.8725966215133667
10	5	50	1	0.50	0.8578909039497375
10	5	50	1	0.75	0.8527203798294067
10	5	50	2	0.00	0.8897534608840942
10	5	50	2	0.25	0.8821601271629333
10	5	50	2	0.50	0.8660708665847778
10	5	50	2	0.75	0.8482000827789307
10	5	50	4	0.00	0.8853525519371033
10	5	50	4	0.25	0.878094494342804
10	5	50	4	0.50	0.8731820583343506
10	5	50	4	0.75	0.8497644066810608
10	5	50	6	0.00	0.871916651725769
10	5	50	6	0.25	0.8658480048179626
10	5	50	6	0.50	0.8576010465621948
10	5	50	6	0.75	0.8236818909645081
10	5	50	8	0.00	0.869547426700592
10	5	50	8	0.25	0.855664849281311
10	5	50	8	0.50	0.8347040414810181
10	5	50	8	0.75	0.7852106690406799
10	5	50	10	0.00	0.855400025844574
10	5	50	10	0.25	0.84819096326828
10	5	50	10	0.50	0.8380828499794006
10	5	50	10	0.75	0.7653366327285767
10	5	50	12	0.00	0.8601477146148682
10	5	50	12	0.25	0.8472235202789307
10	5	50	12	0.50	0.8264604806900024
10	5	50	12	0.75	0.7632913589477539
10	5	50	14	0.00	0.8472713232040405
10	5	50	14	0.25	0.8275848031044006
10	5	50	14	0.50	0.8147937059402466
10	5	50	14	0.75	0.7457184791564941
10	5	50	16	0.00	0.8321460485458374
10	5	50	16	0.25	0.8044593334197998
10	5	50	16	0.50	0.7596316933631897
10	5	50	16	0.75	0.6998790502548218
10	5	75	1	0.00	0.8832060694694519
10	5	75	1	0.25	0.8728262782096863
10	5	75	1	0.50	0.8613424897193909
10	5	75	1	0.75	0.8515163064002991
10	5	75	2	0.00	0.8896453976631165
10	5	75	2	0.25	0.8769190907478333
10	5	75	2	0.50	0.8648952841758728
10	5	75	2	0.75	0.8475031852722168
10	5	75	4	0.00	0.8870646953582764
10	5	75	4	0.25	0.8805992603302002
10	5	75	4	0.50	0.8717451095581055
10	5	75	4	0.75	0.8484092950820923
10	5	75	6	0.00	0.8759720325469971
10	5	75	6	0.25	0.8693519830703735
10	5	75	6	0.50	0.8577920198440552
10	5	75	6	0.75	0.833479642868042
10	5	75	8	0.00	0.8794918656349182
10	5	75	8	0.25	0.8749249577522278
10	5	75	8	0.50	0.8545848727226257
10	5	75	8	0.75	0.7964158058166504
10	5	75	10	0.00	0.864393949508667
10	5	75	10	0.25	0.8662118315696716
10	5	75	10	0.50	0.8411388993263245
10	5	75	10	0.75	0.7895023822784424
10	5	75	12	0.00	0.8580830097198486
10	5	75	12	0.25	0.8613049983978271
10	5	75	12	0.50	0.8287876844406128
10	5	75	12	0.75	0.7633163928985596
10	5	75	14	0.00	0.8664733171463013
10	5	75	14	0.25	0.8504375219345093
10	5	75	14	0.50	0.8285397887229919
10	5	75	14	0.75	0.7611653804779053
10	5	75	16	0.00	0.8447951078414917
10	5	75	16	0.25	0.8392698764801025
10	5	75	16	0.50	0.8018307685852051
10	5	75	16	0.75	0.7252703309059143
10	5	100	1	0.00	0.8839269280433655
10	5	100	1	0.25	0.8729501962661743
10	5	100	1	0.50	0.8643098473548889
10	5	100	1	0.75	0.852879524230957
10	5	100	2	0.00	0.8862972259521484
10	5	100	2	0.25	0.8806321620941162
10	5	100	2	0.50	0.8735175132751465
10	5	100	2	0.75	0.8529840707778931
10	5	100	4	0.00	0.8859403133392334
10	5	100	4	0.25	0.8841474056243896
10	5	100	4	0.50	0.8696303963661194
10	5	100	4	0.75	0.8489186763763428
10	5	100	6	0.00	0.8788164854049683
10	5	100	6	0.25	0.8640574216842651
10	5	100	6	0.50	0.8618462085723877
10	5	100	6	0.75	0.8435103893280029
10	5	100	8	0.00	0.8796555399894714
10	5	100	8	0.25	0.8693428039550781
10	5	100	8	0.50	0.8594144582748413
10	5	100	8	0.75	0.8194049000740051
10	5	100	10	0.00	0.8669769763946533
10	5	100	10	0.25	0.8550634384155273
10	5	100	10	0.50	0.8413013815879822
10	5	100	10	0.75	0.7964420318603516
10	5	100	12	0.00	0.8706764578819275
10	5	100	12	0.25	0.8571406006813049
10	5	100	12	0.50	0.8399189710617065
10	5	100	12	0.75	0.7943148612976074
10	5	100	14	0.00	0.8632798194885254
10	5	100	14	0.25	0.8569018244743347
10	5	100	14	0.50	0.8277121782302856
10	5	100	14	0.75	0.7842170000076294
10	5	100	16	0.00	0.8529499769210815
10	5	100	16	0.25	0.8378759622573853
10	5	100	16	0.50	0.805895209312439
10	5	100	16	0.75	0.7516041994094849
10	10	10	1	0.00	0.8767268657684326
10	10	10	1	0.25	0.8536525964736938
10	10	10	1	0.50	0.8486889600753784
10	10	10	1	0.75	0.8220027089118958
10	10	10	2	0.00	0.8858720660209656
10	10	10	2	0.25	0.8738755583763123
10	10	10	2	0.50	0.8658525347709656
10	10	10	2	0.75	0.8318583965301514
10	10	10	4	0.00	0.8844634890556335
10	10	10	4	0.25	0.8757264614105225
10	10	10	4	0.50	0.8671008944511414
10	10	10	4	0.75	0.8297063112258911
10	10	10	6	0.00	0.8740620613098145
10	10	10	6	0.25	0.8613516092300415
10	10	10	6	0.50	0.8483012914657593
10	10	10	6	0.75	0.8230929374694824
10	10	10	8	0.00	0.8508068919181824
10	10	10	8	0.25	0.8210488557815552
10	10	10	8	0.50	0.7928130626678467
10	10	10	8	0.75	0.7357275485992432
10	10	10	10	0.00	0.8334909677505493
10	10	10	10	0.25	0.7955437898635864
10	10	10	10	0.50	0.7809598445892334
10	10	10	10	0.75	0.7288276553153992
10	10	10	12	0.00	0.8136942982673645
10	10	10	12	0.25	0.7969456315040588
10	10	10	12	0.50	0.7278215289115906
10	10	10	12	0.75	0.7026700973510742
10	10	10	14	0.00	0.7815965414047241
10	10	10	14	0.25	0.7628173232078552
10	10	10	14	0.50	0.7384173274040222
10	10	10	14	0.75	0.7205613255500793
10	10	10	16	0.00	0.7819045782089233
10	10	10	16	0.25	0.7482377886772156
10	10	10	16	0.50	0.7389096021652222
10	10	10	16	0.75	0.7140026092529297
10	10	15	1	0.00	0.8773897290229797
10	10	15	1	0.25	0.8663880825042725
10	10	15	1	0.50	0.8546372652053833
10	10	15	1	0.75	0.8349097967147827
10	10	15	2	0.00	0.8831890821456909
10	10	15	2	0.25	0.8683320879936218
10	10	15	2	0.50	0.8505204916000366
10	10	15	2	0.75	0.840632975101471
10	10	15	4	0.00	0.8765211701393127
10	10	15	4	0.25	0.8669837713241577
10	10	15	4	0.50	0.8471188545227051
10	10	15	4	0.75	0.8139432668685913
10	10	15	6	0.00	0.8732821345329285
10	10	15	6	0.25	0.8626192808151245
10	10	15	6	0.50	0.8467209339141846
10	10	15	6	0.75	0.7631129026412964
10	10	15	8	0.00	0.8650215268135071
10	10	15	8	0.25	0.8186522722244263
10	10	15	8	0.50	0.7588165998458862
10	10	15	8	0.75	0.7030214071273804
10	10	15	10	0.00	0.8565607666969299
10	10	15	10	0.25	0.8007416725158691
10	10	15	10	0.50	0.75359708070755
10	10	15	10	0.75	0.6459108591079712
10	10	15	12	0.00	0.7710700035095215
10	10	15	12	0.25	0.6819638609886169
10	10	15	12	0.50	0.7317267656326294
10	10	15	12	0.75	0.6903495788574219
10	10	15	14	0.00	0.812116265296936
10	10	15	14	0.25	0.7459765076637268
10	10	15	14	0.50	0.7106146812438965
10	10	15	14	0.75	0.7240300178527832
10	10	15	16	0.00	0.7748956680297852
10	10	15	16	0.25	0.7025609612464905
10	10	15	16	0.50	0.6037412881851196
10	10	15	16	0.75	0.5638250708580017
10	10	20	1	0.00	0.8782162666320801
10	10	20	1	0.25	0.8625532984733582
10	10	20	1	0.50	0.8548963069915771
10	10	20	1	0.75	0.8334181904792786
10	10	20	2	0.00	0.8817508220672607
10	10	20	2	0.25	0.8630364537239075
10	10	20	2	0.50	0.8666096925735474
10	10	20	2	0.75	0.851451575756073
10	10	20	4	0.00	0.8848716020584106
10	10	20	4	0.25	0.8768746852874756
10	10	20	4	0.50	0.8693394064903259
10	10	20	4	0.75	0.7437834739685059
10	10	20	6	0.00	0.869063138961792
10	10	20	6	0.25	0.8587777614593506
10	10	20	6	0.50	0.8416675329208374
10	10	20	6	0.75	0.5
10	10	20	8	0.00	0.8620871901512146
10	10	20	8	0.25	0.845643162727356
10	10	20	8	0.50	0.7936861515045166
10	10	20	8	0.75	0.6227080821990967
10	10	20	10	0.00	0.8639448881149292
10	10	20	10	0.25	0.8458125591278076
10	10	20	10	0.50	0.8129371404647827
10	10	20	10	0.75	0.499367892742157
10	10	20	12	0.00	0.8380476236343384
10	10	20	12	0.25	0.7957041263580322
10	10	20	12	0.50	0.747900128364563
10	10	20	12	0.75	0.6556494235992432
10	10	20	14	0.00	0.8418493866920471
10	10	20	14	0.25	0.8093797564506531
10	10	20	14	0.50	0.7111319899559021
10	10	20	14	0.75	0.5819936990737915
10	10	20	16	0.00	0.8186635971069336
10	10	20	16	0.25	0.7537960410118103
10	10	20	16	0.50	0.7336560487747192
10	10	20	16	0.75	0.6487280130386353
10	10	30	1	0.00	0.8771215081214905
10	10	30	1	0.25	0.8617051839828491
10	10	30	1	0.50	0.8560560345649719
10	10	30	1	0.75	0.8429510593414307
10	10	30	2	0.00	0.8878832459449768
10	10	30	2	0.25	0.8678694367408752
10	10	30	2	0.50	0.8634036779403687
10	10	30	2	0.75	0.8477680683135986
10	10	30	4	0.00	0.8907118439674377
10	10	30	4	0.25	0.8774340152740479
10	10	30	4	0.50	0.8713937997817993
10	10	30	4	0.75	0.8226825594902039
10	10	30	6	0.00	0.86491459608078
10	10	30	6	0.25	0.8623532056808472
10	10	30	6	0.50	0.8479760885238647
10	10	30	6	0.75	0.8041887879371643
10	10	30	8	0.00	0.8688926100730896
10	10	30	8	0.25	0.8535480499267578
10	10	30	8	0.50	0.8277109861373901
10	10	30	8	0.75	0.524040699005127
10	10	30	10	0.00	0.8680945634841919
10	10	30	10	0.25	0.856829047203064
10	10	30	10	0.50	0.8169344663619995
10	10	30	10	0.75	0.7595385313034058
10	10	30	12	0.00	0.835800051689148
10	10	30	12	0.25	0.829210638999939
10	10	30	12	0.50	0.7797490358352661
10	10	30	12	0.75	0.6899630427360535
10	10	30	14	0.00	0.8424769639968872
10	10	30	14	0.25	0.7921751737594604
10	10	30	14	0.50	0.7890487909317017
10	10	30	14	0.75	0.5824143290519714
10	10	30	16	0.00	0.8198801279067993
10	10	30	16	0.25	0.7848752737045288
10	10	30	16	0.50	0.7548090219497681
10	10	30	16	0.75	0.5792458057403564
10	10	40	1	0.00	0.8769053816795349
10	10	40	1	0.25	0.8560673594474792
10	10	40	1	0.50	0.8508375883102417
10	10	40	1	0.75	0.8474076986312866
10	10	40	2	0.00	0.8887074589729309
10	10	40	2	0.25	0.8689653873443604
10	10	40	2	0.50	0.8628079891204834
10	10	40	2	0.75	0.8478965163230896
10	10	40	4	0.00	0.888917863368988
10	10	40	4	0.25	0.8791167140007019
10	10	40	4	0.50	0.8610957860946655
10	10	40	4	0.75	0.8550441265106201
10	10	40	6	0.00	0.8799443244934082
10	10	40	6	0.25	0.8684719800949097
10	10	40	6	0.50	0.8575953245162964
10	10	40	6	0.75	0.8227167129516602
10	10	40	8	0.00	0.8669075965881348
10	10	40	8	0.25	0.8447394371032715
10	10	40	8	0.50	0.8337706327438354
10	10	40	8	0.75	0.7618100047111511
10	10	40	10	0.00	0.8746851086616516
10	10	40	10	0.25	0.8531683087348938
10	10	40	10	0.50	0.8175904750823975
10	10	40	10	0.75	0.7768169641494751
10	10	40	12	0.00	0.8452293872833252
10	10	40	12	0.25	0.8317276239395142
10	10	40	12	0.50	0.7812565565109253
10	10	40	12	0.75	0.5835262537002563
10	10	40	14	0.00	0.8400530815124512
10	10	40	14	0.25	0.8291264772415161
10	10	40	14	0.50	0.7721887230873108
10	10	40	14	0.75	0.7376203536987305
10	10	40	16	0.00	0.8318992853164673
10	10	40	16	0.25	0.805091381072998
10	10	40	16	0.50	0.7618714570999146
10	10	40	16	0.75	0.697041392326355
10	10	50	1	0.00	0.8696384429931641
10	10	50	1	0.25	0.8597236275672913
10	10	50	1	0.50	0.8559195399284363
10	10	50	1	0.75	0.8340378403663635
10	10	50	2	0.00	0.887418270111084
10	10	50	2	0.25	0.8739052414894104
10	10	50	2	0.50	0.8635867834091187
10	10	50	2	0.75	0.8326507806777954
10	10	50	4	0.00	0.8911837339401245
10	10	50	4	0.25	0.8769406676292419
10	10	50	4	0.50	0.8610185384750366
10	10	50	4	0.75	0.8437309265136719
10	10	50	6	0.00	0.8744189739227295
10	10	50	6	0.25	0.8713834881782532
10	10	50	6	0.50	0.8609321117401123
10	10	50	6	0.75	0.8091080188751221
10	10	50	8	0.00	0.8703831434249878
10	10	50	8	0.25	0.8612641096115112
10	10	50	8	0.50	0.8471189141273499
10	10	50	8	0.75	0.7825809717178345
10	10	50	10	0.00	0.8683503270149231
10	10	50	10	0.25	0.8577829003334045
10	10	50	10	0.50	0.8390833735466003
10	10	50	10	0.75	0.7953357696533203
10	10	50	12	0.00	0.8475736379623413
10	10	50	12	0.25	0.8294960260391235
10	10	50	12	0.50	0.7964704036712646
10	10	50	12	0.75	0.7237889766693115
10	10	50	14	0.00	0.8437331914901733
10	10	50	14	0.25	0.838223934173584
10	10	50	14	0.50	0.8070127964019775
10	10	50	14	0.75	0.7852083444595337
10	10	50	16	0.00	0.8237853050231934
10	10	50	16	0.25	0.8157827854156494
10	10	50	16	0.50	0.793915867805481
10	10	50	16	0.75	0.7296450734138489
10	10	75	1	0.00	0.8732491135597229
10	10	75	1	0.25	0.8646531701087952
10	10	75	1	0.50	0.8547497987747192
10	10	75	1	0.75	0.8389526009559631
10	10	75	2	0.00	0.8830844759941101
10	10	75	2	0.25	0.8752250671386719
10	10	75	2	0.50	0.8676170110702515
10	10	75	2	0.75	0.851202666759491
10	10	75	4	0.00	0.8849989771842957
10	10	75	4	0.25	0.8745043277740479
10	10	75	4	0.50	0.8663538694381714
10	10	75	4	0.75	0.845386266708374
10	10	75	6	0.00	0.872352123260498
10	10	75	6	0.25	0.8669849038124084
10	10	75	6	0.50	0.8559957146644592
10	10	75	6	0.75	0.8157384395599365
10	10	75	8	0.00	0.8719553351402283
10	10	75	8	0.25	0.8621848821640015
10	10	75	8	0.50	0.847847580909729
10	10	75	8	0.75	0.7776662111282349
10	10	75	10	0.00	0.874272346496582
10	10	75	10	0.25	0.8510980606079102
10	10	75	10	0.50	0.8301985263824463
10	10	75	10	0.75	0.7356262803077698
10	10	75	12	0.00	0.8552806377410889
10	10	75	12	0.25	0.8309738636016846
10	10	75	12	0.50	0.810331404209137
10	10	75	12	0.75	0.7339891791343689
10	10	75	14	0.00	0.848427414894104
10	10	75	14	0.25	0.8296710252761841
10	10	75	14	0.50	0.7990851998329163
10	10	75	14	0.75	0.7070311903953552
10	10	75	16	0.00	0.8398177623748779
10	10	75	16	0.25	0.8216332197189331
10	10	75	16	0.50	0.7750536799430847
10	10	75	16	0.75	0.7587244510650635
10	10	100	1	0.00	0.8669564723968506
10	10	100	1	0.25	0.8645281195640564
10	10	100	1	0.50	0.8553988933563232
10	10	100	1	0.75	0.8443983197212219
10	10	100	2	0.00	0.8849591612815857
10	10	100	2	0.25	0.874129056930542
10	10	100	2	0.50	0.8645952343940735
10	10	100	2	0.75	0.8535468578338623
10	10	100	4	0.00	0.885066032409668
10	10	100	4	0.25	0.884026825428009
10	10	100	4	0.50	0.8654046058654785
10	10	100	4	0.75	0.8474133610725403
10	10	100	6	0.00	0.8818793296813965
10	10	100	6	0.25	0.8597997426986694
10	10	100	6	0.50	0.8455625772476196
10	10	100	6	0.75	0.8408398628234863
10	10	100	8	0.00	0.8733014464378357
10	10	100	8	0.25	0.8597748279571533
10	10	100	8	0.50	0.8479897975921631
10	10	100	8	0.75	0.7955017685890198
10	10	100	10	0.00	0.8694723844528198
10	10	100	10	0.25	0.8565163612365723
10	10	100	10	0.50	0.8338650465011597
10	10	100	10	0.75	0.8087693452835083
10	10	100	12	0.00	0.8563424348831177
10	10	100	12	0.25	0.8459728956222534
10	10	100	12	0.50	0.825951099395752
10	10	100	12	0.75	0.7745147943496704
10	10	100	14	0.00	0.8662106990814209
10	10	100	14	0.25	0.8514129519462585
10	10	100	14	0.50	0.8236909508705139
10	10	100	14	0.75	0.7380558252334595
10	10	100	16	0.00	0.8496837615966797
10	10	100	16	0.25	0.8092479109764099
10	10	100	16	0.50	0.7902789115905762
10	10	100	16	0.75	0.7330694198608398
10	15	10	1	0.00	0.8837313055992126
10	15	10	1	0.25	0.8717849254608154
10	15	10	1	0.50	0.8611595034599304
10	15	10	1	0.75	0.7618076801300049
10	15	10	2	0.00	0.8909710645675659
10	15	10	2	0.25	0.8936564326286316
10	15	10	2	0.50	0.8504317998886108
10	15	10	2	0.75	0.8502441644668579
10	15	10	4	0.00	0.9067715406417847
10	15	10	4	0.25	0.9042305946350098
10	15	10	4	0.50	0.8633081912994385
10	15	10	4	0.75	0.8761448860168457
10	15	10	6	0.00	0.8980618119239807
10	15	10	6	0.25	0.8822442293167114
10	15	10	6	0.50	0.8648828268051147
10	15	10	6	0.75	0.5
10	15	10	8	0.00	0.8929685354232788
10	15	10	8	0.25	0.8828297853469849
10	15	10	8	0.50	0.8574111461639404
10	15	10	8	0.75	0.7363721132278442
10	15	10	10	0.00	0.880461573600769
10	15	10	10	0.25	0.8712414503097534
10	15	10	10	0.50	0.8477703332901001
10	15	10	10	0.75	0.5
10	15	10	12	0.00	0.8625748753547668
10	15	10	12	0.25	0.8529295325279236
10	15	10	12	0.50	0.8281033039093018
10	15	10	12	0.75	0.784730851650238
10	15	10	14	0.00	0.8591392636299133
10	15	10	14	0.25	0.8330464363098145
10	15	10	14	0.50	0.8079246282577515
10	15	10	14	0.75	0.5
10	15	10	16	0.00	0.8452191352844238
10	15	10	16	0.25	0.8190672397613525
10	15	10	16	0.50	0.7522567510604858
10	15	10	16	0.75	0.5
10	15	15	1	0.00	0.8917657136917114
10	15	15	1	0.25	0.8807265162467957
10	15	15	1	0.50	0.8648760318756104
10	15	15	1	0.75	0.8272221684455872
10	15	15	2	0.00	0.90338134765625
10	15	15	2	0.25	0.8981333374977112
10	15	15	2	0.50	0.8702363967895508
10	15	15	2	0.75	0.8014659285545349
10	15	15	4	0.00	0.9026104807853699
10	15	15	4	0.25	0.8944453597068787
10	15	15	4	0.50	0.8416470289230347
10	15	15	4	0.75	0.8288513422012329
10	15	15	6	0.00	0.899885356426239
10	15	15	6	0.25	0.884897768497467
10	15	15	6	0.50	0.867414653301239
10	15	15	6	0.75	0.8070571422576904
10	15	15	8	0.00	0.8940975666046143
10	15	15	8	0.25	0.8758265376091003
10	15	15	8	0.50	0.8539061546325684
10	15	15	8	0.75	0.6877301931381226
10	15	15	10	0.00	0.8889644145965576
10	15	15	10	0.25	0.876883864402771
10	15	15	10	0.50	0.8466777801513672
10	15	15	10	0.75	0.7145869731903076
10	15	15	12	0.00	0.8764280080795288
10	15	15	12	0.25	0.8596986532211304
10	15	15	12	0.50	0.8481239080429077
10	15	15	12	0.75	0.7937850952148438
10	15	15	14	0.00	0.8574895858764648
10	15	15	14	0.25	0.8010157346725464
10	15	15	14	0.50	0.7172859907150269
10	15	15	14	0.75	0.6664816737174988
10	15	15	16	0.00	0.8489594459533691
10	15	15	16	0.25	0.8274825215339661
10	15	15	16	0.50	0.7743851542472839
10	15	15	16	0.75	0.4991007149219513
10	15	20	1	0.00	0.8829502463340759
10	15	20	1	0.25	0.8705115914344788
10	15	20	1	0.50	0.8682980537414551
10	15	20	1	0.75	0.840933084487915
10	15	20	2	0.00	0.9018999934196472
10	15	20	2	0.25	0.8959596753120422
10	15	20	2	0.50	0.8934381008148193
10	15	20	2	0.75	0.8617814183235168
10	15	20	4	0.00	0.899524986743927
10	15	20	4	0.25	0.9010701179504395
10	15	20	4	0.50	0.895195722579956
10	15	20	4	0.75	0.8571815490722656
10	15	20	6	0.00	0.8981516361236572
10	15	20	6	0.25	0.8837188482284546
10	15	20	6	0.50	0.878240168094635
